Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
152738,Apple Airpods Headphones,1,150.0,NA,NA
152739,Bose SoundSport Headphones,1,99.99,NA,NA
152740,Wired Headphones,1,11.99,NA,NA
152741,34in Ultrawide Monitor,1,379.99,NA,NA
152742,AAA Batteries (4-pack),1,2.99,NA,NA
152743,iPhone,1,700.0,NA,NA
152744,Wired Headphones,1,11.99,NA,NA
152745,AA Batteries (4-pack),1,3.84,NA,NA
152746,LG Washing Machine,1,600.0,NA,NA
152747,Lightning Charging Cable,1,14.95,NA,NA
152748,Lightning Charging Cable,1,14.95,NA,NA
152749,AAA Batteries (4-pack),1,2.99,NA,NA
152750,Bose SoundSport Headphones,1,99.99,NA,NA
152751,Wired Headphones,1,11.99,NA,NA
152752,Apple Airpods Headphones,1,150.0,NA,NA
152753,ThinkPad Laptop,1,999.99,NA,NA
152754,Lightning Charging Cable,1,14.95,NA,NA
152755,Macbook Pro Laptop,1,1700.0,NA,NA
152756,Google Phone,1,600.0,NA,NA
152757,USB-C Charging Cable,1,11.95,NA,NA
152758,AA Batteries (4-pack),1,3.84,NA,NA
152759,Google Phone,1,600.0,NA,NA
152760,Lightning Charging Cable,1,14.95,NA,NA
152761,AAA Batteries (4-pack),1,2.99,NA,NA
152762,34in Ultrawide Monitor,1,379.99,NA,NA
152763,AAA Batteries (4-pack),1,2.99,NA,NA
152764,Flatscreen TV,1,300.0,NA,NA
152765,AAA Batteries (4-pack),1,2.99,NA,NA
152766,Bose SoundSport Headphones,1,99.99,NA,NA
152767,USB-C Charging Cable,1,11.95,NA,NA
152768,Google Phone,1,600.0,NA,NA
152769,AAA Batteries (4-pack),1,2.99,NA,NA
152770,Macbook Pro Laptop,1,1700.0,NA,NA
152771,Vareebadd Phone,1,400.0,NA,NA
152772,USB-C Charging Cable,1,11.95,NA,NA
152773,Wired Headphones,1,11.99,NA,NA
152774,AAA Batteries (4-pack),1,2.99,NA,NA
152775,Wired Headphones,1,11.99,NA,NA
152776,iPhone,1,700.0,NA,NA
152777,Lightning Charging Cable,1,14.95,NA,NA
152778,27in 4K Gaming Monitor,1,389.99,NA,NA
152779,AAA Batteries (4-pack),1,2.99,NA,NA
152780,Apple Airpods Headphones,1,150.0,NA,NA
152781,AA Batteries (4-pack),1,3.84,NA,NA
152782,Apple Airpods Headphones,1,150.0,NA,NA
152783,Wired Headphones,1,11.99,NA,NA
152784,Lightning Charging Cable,1,14.95,NA,NA
152785,AA Batteries (4-pack),1,3.84,NA,NA
152786,Macbook Pro Laptop,1,1700.0,NA,NA
152787,USB-C Charging Cable,1,11.95,NA,NA
152788,Lightning Charging Cable,1,14.95,NA,NA
152789,AA Batteries (4-pack),1,3.84,NA,NA
152790,34in Ultrawide Monitor,1,379.99,NA,NA
152791,iPhone,1,700.0,NA,NA
152792,AAA Batteries (4-pack),1,2.99,NA,NA
152793,Bose SoundSport Headphones,1,99.99,NA,NA
152794,Apple Airpods Headphones,1,150.0,NA,NA
152795,Bose SoundSport Headphones,1,99.99,NA,NA
152796,Lightning Charging Cable,1,14.95,NA,NA
152797,AAA Batteries (4-pack),1,2.99,NA,NA
152798,34in Ultrawide Monitor,1,379.99,NA,NA
152799,20in Monitor,1,109.99,NA,NA
152800,USB-C Charging Cable,1,11.95,NA,NA
152801,USB-C Charging Cable,1,11.95,NA,NA
152802,20in Monitor,1,109.99,NA,NA
152803,Lightning Charging Cable,1,14.95,NA,NA
152804,ThinkPad Laptop,1,999.99,NA,NA
152805,Wired Headphones,1,11.99,NA,NA
152806,Bose SoundSport Headphones,1,99.99,NA,NA
152807,USB-C Charging Cable,1,11.95,NA,NA
152808,Lightning Charging Cable,1,14.95,NA,NA
152809,Wired Headphones,1,11.99,NA,NA
152810,AA Batteries (4-pack),1,3.84,NA,NA
152811,Bose SoundSport Headphones,1,99.99,NA,NA
152812,Apple Airpods Headphones,1,150.0,NA,NA
152813,34in Ultrawide Monitor,1,379.99,NA,NA
152814,USB-C Charging Cable,1,11.95,NA,NA
152815,iPhone,1,700.0,NA,NA
152816,AAA Batteries (4-pack),1,2.99,NA,NA
152817,27in 4K Gaming Monitor,1,389.99,NA,NA
152818,Vareebadd Phone,1,400.0,NA,NA
152819,Bose SoundSport Headphones,1,99.99,NA,NA
152820,AAA Batteries (4-pack),1,2.99,NA,NA
152821,20in Monitor,1,109.99,NA,NA
152822,Lightning Charging Cable,1,14.95,NA,NA
152823,Wired Headphones,1,11.99,NA,NA
152824,Wired Headphones,1,11.99,NA,NA
152825,Google Phone,1,600.0,NA,NA
152826,AA Batteries (4-pack),1,3.84,NA,NA
152827,AA Batteries (4-pack),1,3.84,NA,NA
152828,Bose SoundSport Headphones,1,99.99,NA,NA
152829,Lightning Charging Cable,1,14.95,NA,NA
152830,Apple Airpods Headphones,1,150.0,NA,NA
152831,Wired Headphones,1,11.99,NA,NA
152832,Bose SoundSport Headphones,1,99.99,NA,NA
152833,Lightning Charging Cable,1,14.95,NA,NA
152834,27in FHD Monitor,1,149.99,NA,NA
152835,Lightning Charging Cable,1,14.95,NA,NA
152836,USB-C Charging Cable,1,11.95,NA,NA
152837,34in Ultrawide Monitor,1,379.99,NA,NA
152838,27in FHD Monitor,1,149.99,NA,NA
152839,AA Batteries (4-pack),1,3.84,NA,NA
152840,34in Ultrawide Monitor,1,379.99,NA,NA
152841,Apple Airpods Headphones,1,150.0,NA,NA
152842,Macbook Pro Laptop,1,1700.0,NA,NA
152843,AAA Batteries (4-pack),1,2.99,NA,NA
152844,Lightning Charging Cable,1,14.95,NA,NA
152845,ThinkPad Laptop,1,999.99,NA,NA
152846,Apple Airpods Headphones,1,150.0,NA,NA
152847,AA Batteries (4-pack),1,3.84,NA,NA
152848,34in Ultrawide Monitor,1,379.99,NA,NA
152849,USB-C Charging Cable,1,11.95,NA,NA
152850,Bose SoundSport Headphones,1,99.99,NA,NA
152851,AAA Batteries (4-pack),1,2.99,NA,NA
152852,27in FHD Monitor,1,149.99,NA,NA
152853,AA Batteries (4-pack),1,3.84,NA,NA
152854,USB-C Charging Cable,1,11.95,NA,NA
152855,iPhone,1,700.0,NA,NA
152856,AA Batteries (4-pack),1,3.84,NA,NA
152857,Bose SoundSport Headphones,1,99.99,NA,NA
152858,Wired Headphones,1,11.99,NA,NA
152859,27in 4K Gaming Monitor,1,389.99,NA,NA
152860,27in 4K Gaming Monitor,1,389.99,NA,NA
152861,Bose SoundSport Headphones,1,99.99,NA,NA
152862,Lightning Charging Cable,1,14.95,NA,NA
152863,Flatscreen TV,1,300.0,NA,NA
152864,Apple Airpods Headphones,1,150.0,NA,NA
152865,USB-C Charging Cable,1,11.95,NA,NA
152866,iPhone,1,700.0,NA,NA
152867,Wired Headphones,1,11.99,NA,NA
152868,Bose SoundSport Headphones,1,99.99,NA,NA
152869,USB-C Charging Cable,1,11.95,NA,NA
152870,34in Ultrawide Monitor,1,379.99,NA,NA
152871,Wired Headphones,1,11.99,NA,NA
152872,Lightning Charging Cable,1,14.95,NA,NA
152873,Wired Headphones,1,11.99,NA,NA
152874,USB-C Charging Cable,1,11.95,NA,NA
152875,Lightning Charging Cable,1,14.95,NA,NA
152876,Bose SoundSport Headphones,1,99.99,NA,NA
152877,Wired Headphones,1,11.99,NA,NA
152878,USB-C Charging Cable,1,11.95,NA,NA
152879,USB-C Charging Cable,1,11.95,NA,NA
152880,Lightning Charging Cable,1,14.95,NA,NA
152881,Apple Airpods Headphones,1,150.0,NA,NA
152882,Wired Headphones,1,11.99,NA,NA
152883,iPhone,1,700.0,NA,NA
152884,20in Monitor,1,109.99,NA,NA
152885,AA Batteries (4-pack),1,3.84,NA,NA
152886,Apple Airpods Headphones,1,150.0,NA,NA
152887,Wired Headphones,1,11.99,NA,NA
152888,Lightning Charging Cable,1,14.95,NA,NA
152889,AAA Batteries (4-pack),1,2.99,NA,NA
152890,20in Monitor,1,109.99,NA,NA
152891,Apple Airpods Headphones,1,150.0,NA,NA
152892,AAA Batteries (4-pack),1,2.99,NA,NA
152893,27in FHD Monitor,1,149.99,NA,NA
152894,34in Ultrawide Monitor,1,379.99,NA,NA
152895,Lightning Charging Cable,1,14.95,NA,NA
152896,Flatscreen TV,1,300.0,NA,NA
152897,AA Batteries (4-pack),1,3.84,NA,NA
152898,Bose SoundSport Headphones,1,99.99,NA,NA
152899,USB-C Charging Cable,1,11.95,NA,NA
152900,AAA Batteries (4-pack),1,2.99,NA,NA
152901,Wired Headphones,1,11.99,NA,NA
152902,Lightning Charging Cable,1,14.95,NA,NA
152903,USB-C Charging Cable,1,11.95,NA,NA
152904,USB-C Charging Cable,1,11.95,NA,NA
152905,Wired Headphones,1,11.99,NA,NA
152906,Lightning Charging Cable,1,14.95,NA,NA
152907,Bose SoundSport Headphones,1,99.99,NA,NA
152908,27in FHD Monitor,1,149.99,NA,NA
152909,Lightning Charging Cable,1,14.95,NA,NA
152910,USB-C Charging Cable,1,11.95,NA,NA
152911,Wired Headphones,1,11.99,NA,NA
152912,34in Ultrawide Monitor,1,379.99,NA,NA
152913,Bose SoundSport Headphones,1,99.99,NA,NA
152914,USB-C Charging Cable,1,11.95,NA,NA
152915,iPhone,1,700.0,NA,NA
152916,Apple Airpods Headphones,1,150.0,NA,NA
152917,Lightning Charging Cable,1,14.95,NA,NA
152918,LG Washing Machine,1,600.0,NA,NA
152919,Apple Airpods Headphones,1,150.0,NA,NA
152920,AA Batteries (4-pack),1,3.84,NA,NA
152921,AAA Batteries (4-pack),1,2.99,NA,NA
152922,Apple Airpods Headphones,1,150.0,NA,NA
152923,34in Ultrawide Monitor,1,379.99,NA,NA
152924,Bose SoundSport Headphones,1,99.99,NA,NA
152925,Apple Airpods Headphones,1,150.0,NA,NA
152926,Lightning Charging Cable,1,14.95,NA,NA
152927,USB-C Charging Cable,1,11.95,NA,NA
152928,34in Ultrawide Monitor,1,379.99,NA,NA
152929,ThinkPad Laptop,1,999.99,NA,NA
152930,AA Batteries (4-pack),1,3.84,NA,NA
152931,Lightning Charging Cable,1,14.95,NA,NA
152932,USB-C Charging Cable,1,11.95,NA,NA
152933,AAA Batteries (4-pack),1,2.99,NA,NA
152934,27in FHD Monitor,1,149.99,NA,NA
152935,Flatscreen TV,1,300.0,NA,NA
152936,Wired Headphones,1,11.99,NA,NA
152937,Vareebadd Phone,1,400.0,NA,NA
152938,Apple Airpods Headphones,1,150.0,NA,NA
152939,USB-C Charging Cable,1,11.95,NA,NA
152940,iPhone,1,700.0,NA,NA
152941,USB-C Charging Cable,1,11.95,NA,NA
152942,Vareebadd Phone,1,400.0,NA,NA
152943,Lightning Charging Cable,1,14.95,NA,NA
152944,Flatscreen TV,1,300.0,NA,NA
152945,ThinkPad Laptop,1,999.99,NA,NA
152946,AAA Batteries (4-pack),1,2.99,NA,NA
152947,34in Ultrawide Monitor,1,379.99,NA,NA
152948,Bose SoundSport Headphones,1,99.99,NA,NA
152949,Macbook Pro Laptop,1,1700.0,NA,NA
152950,Wired Headphones,1,11.99,NA,NA
152951,Wired Headphones,1,11.99,NA,NA
152952,Apple Airpods Headphones,1,150.0,NA,NA
152953,Google Phone,1,600.0,NA,NA
152954,AAA Batteries (4-pack),1,2.99,NA,NA
152955,ThinkPad Laptop,1,999.99,NA,NA
152956,USB-C Charging Cable,1,11.95,NA,NA
152957,AAA Batteries (4-pack),1,2.99,NA,NA
152958,Wired Headphones,1,11.99,NA,NA
152959,34in Ultrawide Monitor,1,379.99,NA,NA
152960,Bose SoundSport Headphones,1,99.99,NA,NA
152961,USB-C Charging Cable,1,11.95,NA,NA
152962,Wired Headphones,1,11.99,NA,NA
152963,AA Batteries (4-pack),1,3.84,NA,NA
152964,Bose SoundSport Headphones,1,99.99,NA,NA
152965,Lightning Charging Cable,1,14.95,NA,NA
152966,20in Monitor,1,109.99,NA,NA
152967,AAA Batteries (4-pack),1,2.99,NA,NA
152968,Flatscreen TV,1,300.0,NA,NA
152969,AA Batteries (4-pack),1,3.84,NA,NA
152970,Wired Headphones,1,11.99,NA,NA
152971,27in 4K Gaming Monitor,1,389.99,NA,NA
152972,Apple Airpods Headphones,1,150.0,NA,NA
152973,AAA Batteries (4-pack),1,2.99,NA,NA
152974,Bose SoundSport Headphones,1,99.99,NA,NA
152975,AAA Batteries (4-pack),1,2.99,NA,NA
152976,AAA Batteries (4-pack),1,2.99,NA,NA
152977,Bose SoundSport Headphones,1,99.99,NA,NA
152978,Bose SoundSport Headphones,1,99.99,NA,NA
152979,AA Batteries (4-pack),1,3.84,NA,NA
152980,Lightning Charging Cable,1,14.95,NA,NA
152981,Flatscreen TV,1,300.0,NA,NA
152982,27in FHD Monitor,1,149.99,NA,NA
152983,Vareebadd Phone,1,400.0,NA,NA
152984,Wired Headphones,1,11.99,NA,NA
152985,Apple Airpods Headphones,1,150.0,NA,NA
152986,Apple Airpods Headphones,1,150.0,NA,NA
152987,Lightning Charging Cable,1,14.95,NA,NA
152988,Google Phone,1,600.0,NA,NA
152989,AAA Batteries (4-pack),1,2.99,NA,NA
152990,AA Batteries (4-pack),1,3.84,NA,NA
152991,Wired Headphones,1,11.99,NA,NA
152992,iPhone,1,700.0,NA,NA
152993,Vareebadd Phone,1,400.0,NA,NA
152994,Wired Headphones,1,11.99,NA,NA
152995,AAA Batteries (4-pack),1,2.99,NA,NA
152996,AAA Batteries (4-pack),1,2.99,NA,NA
152997,AA Batteries (4-pack),1,3.84,NA,NA
152998,iPhone,1,700.0,NA,NA
152999,AAA Batteries (4-pack),1,2.99,NA,NA
153000,AA Batteries (4-pack),1,3.84,NA,NA
153001,AAA Batteries (4-pack),1,2.99,NA,NA
153002,iPhone,1,700.0,NA,NA
153003,USB-C Charging Cable,1,11.95,NA,NA
153004,34in Ultrawide Monitor,1,379.99,NA,NA
153005,AAA Batteries (4-pack),1,2.99,NA,NA
153006,AA Batteries (4-pack),1,3.84,NA,NA
153007,27in FHD Monitor,1,149.99,NA,NA
153008,AA Batteries (4-pack),1,3.84,NA,NA
153009,iPhone,1,700.0,NA,NA
153010,27in 4K Gaming Monitor,1,389.99,NA,NA
153011,Wired Headphones,1,11.99,NA,NA
153012,USB-C Charging Cable,1,11.95,NA,NA
153013,ThinkPad Laptop,1,999.99,NA,NA
153014,Lightning Charging Cable,1,14.95,NA,NA
153015,Lightning Charging Cable,1,14.95,NA,NA
153016,USB-C Charging Cable,1,11.95,NA,NA
153017,Lightning Charging Cable,1,14.95,NA,NA
153018,27in FHD Monitor,1,149.99,NA,NA
153019,Bose SoundSport Headphones,1,99.99,NA,NA
153020,Wired Headphones,1,11.99,NA,NA
153021,20in Monitor,1,109.99,NA,NA
153022,Lightning Charging Cable,1,14.95,NA,NA
153023,AA Batteries (4-pack),1,3.84,NA,NA
153024,iPhone,1,700.0,NA,NA
153025,AA Batteries (4-pack),1,3.84,NA,NA
153026,AA Batteries (4-pack),1,3.84,NA,NA
153027,Lightning Charging Cable,1,14.95,NA,NA
153028,USB-C Charging Cable,1,11.95,NA,NA
153029,AA Batteries (4-pack),1,3.84,NA,NA
153030,Lightning Charging Cable,1,14.95,NA,NA
153031,27in FHD Monitor,1,149.99,NA,NA
153032,27in 4K Gaming Monitor,1,389.99,NA,NA
153033,Lightning Charging Cable,1,14.95,NA,NA
153034,USB-C Charging Cable,1,11.95,NA,NA
153035,AA Batteries (4-pack),1,3.84,NA,NA
153036,Bose SoundSport Headphones,1,99.99,NA,NA
153037,Macbook Pro Laptop,1,1700.0,NA,NA
153038,Apple Airpods Headphones,1,150.0,NA,NA
153039,Lightning Charging Cable,1,14.95,NA,NA
153040,Wired Headphones,1,11.99,NA,NA
153041,AAA Batteries (4-pack),1,2.99,NA,NA
153042,Google Phone,1,600.0,NA,NA
153043,USB-C Charging Cable,1,11.95,NA,NA
153044,AA Batteries (4-pack),1,3.84,NA,NA
153045,27in FHD Monitor,1,149.99,NA,NA
153046,AA Batteries (4-pack),1,3.84,NA,NA
153047,AA Batteries (4-pack),1,3.84,NA,NA
153048,AAA Batteries (4-pack),1,2.99,NA,NA
153049,20in Monitor,1,109.99,NA,NA
153050,Bose SoundSport Headphones,1,99.99,NA,NA
153051,27in 4K Gaming Monitor,1,389.99,NA,NA
153052,Lightning Charging Cable,1,14.95,NA,NA
153053,Wired Headphones,1,11.99,NA,NA
153054,34in Ultrawide Monitor,1,379.99,NA,NA
153055,USB-C Charging Cable,1,11.95,NA,NA
153056,Macbook Pro Laptop,1,1700.0,NA,NA
153057,Apple Airpods Headphones,1,150.0,NA,NA
153058,Apple Airpods Headphones,1,150.0,NA,NA
153059,Bose SoundSport Headphones,1,99.99,NA,NA
153060,27in FHD Monitor,1,149.99,NA,NA
153061,Lightning Charging Cable,1,14.95,NA,NA
153062,Wired Headphones,1,11.99,NA,NA
153063,34in Ultrawide Monitor,1,379.99,NA,NA
153064,AA Batteries (4-pack),1,3.84,NA,NA
153065,Lightning Charging Cable,1,14.95,NA,NA
153066,Wired Headphones,1,11.99,NA,NA
153067,Lightning Charging Cable,1,14.95,NA,NA
153068,Lightning Charging Cable,1,14.95,NA,NA
153069,AA Batteries (4-pack),1,3.84,NA,NA
153070,AAA Batteries (4-pack),1,2.99,NA,NA
153071,Lightning Charging Cable,1,14.95,NA,NA
153072,Macbook Pro Laptop,1,1700.0,NA,NA
153073,USB-C Charging Cable,1,11.95,NA,NA
153074,Lightning Charging Cable,1,14.95,NA,NA
153075,Bose SoundSport Headphones,1,99.99,NA,NA
153076,iPhone,1,700.0,NA,NA
153077,AA Batteries (4-pack),1,3.84,NA,NA
153078,Wired Headphones,1,11.99,NA,NA
153079,USB-C Charging Cable,1,11.95,NA,NA
153080,AA Batteries (4-pack),1,3.84,NA,NA
153081,Wired Headphones,1,11.99,NA,NA
153082,Lightning Charging Cable,1,14.95,NA,NA
153083,Lightning Charging Cable,1,14.95,NA,NA
153084,iPhone,1,700.0,NA,NA
153085,USB-C Charging Cable,1,11.95,NA,NA
153086,Bose SoundSport Headphones,1,99.99,NA,NA
153087,20in Monitor,1,109.99,NA,NA
153088,Macbook Pro Laptop,1,1700.0,NA,NA
153089,ThinkPad Laptop,1,999.99,NA,NA
153090,AAA Batteries (4-pack),1,2.99,NA,NA
153091,AA Batteries (4-pack),1,3.84,NA,NA
153092,AA Batteries (4-pack),1,3.84,NA,NA
153093,iPhone,1,700.0,NA,NA
153094,AAA Batteries (4-pack),1,2.99,NA,NA
153095,Bose SoundSport Headphones,1,99.99,NA,NA
153096,Wired Headphones,1,11.99,NA,NA
153097,Wired Headphones,1,11.99,NA,NA
153098,USB-C Charging Cable,1,11.95,NA,NA
153099,Apple Airpods Headphones,1,150.0,NA,NA
153100,Flatscreen TV,1,300.0,NA,NA
153101,ThinkPad Laptop,1,999.99,NA,NA
153102,34in Ultrawide Monitor,1,379.99,NA,NA
153103,AA Batteries (4-pack),1,3.84,NA,NA
153104,USB-C Charging Cable,1,11.95,NA,NA
153105,Lightning Charging Cable,1,14.95,NA,NA
153106,34in Ultrawide Monitor,1,379.99,NA,NA
153107,34in Ultrawide Monitor,1,379.99,NA,NA
153108,Bose SoundSport Headphones,1,99.99,NA,NA
153109,USB-C Charging Cable,1,11.95,NA,NA
153110,Wired Headphones,1,11.99,NA,NA
153111,Flatscreen TV,1,300.0,NA,NA
153112,AAA Batteries (4-pack),1,2.99,NA,NA
153113,iPhone,1,700.0,NA,NA
153114,Macbook Pro Laptop,1,1700.0,NA,NA
153115,AA Batteries (4-pack),1,3.84,NA,NA
153116,Apple Airpods Headphones,1,150.0,NA,NA
153117,20in Monitor,1,109.99,NA,NA
153118,USB-C Charging Cable,1,11.95,NA,NA
153119,AA Batteries (4-pack),1,3.84,NA,NA
153120,Apple Airpods Headphones,1,150.0,NA,NA
153121,Bose SoundSport Headphones,1,99.99,NA,NA
153122,iPhone,1,700.0,NA,NA
153123,27in 4K Gaming Monitor,1,389.99,NA,NA
153124,Apple Airpods Headphones,1,150.0,NA,NA
153125,Flatscreen TV,1,300.0,NA,NA
153126,Wired Headphones,1,11.99,NA,NA
153127,USB-C Charging Cable,1,11.95,NA,NA
153128,Bose SoundSport Headphones,1,99.99,NA,NA
153129,Wired Headphones,1,11.99,NA,NA
153130,Lightning Charging Cable,1,14.95,NA,NA
153131,AA Batteries (4-pack),1,3.84,NA,NA
153132,Wired Headphones,1,11.99,NA,NA
153133,Apple Airpods Headphones,1,150.0,NA,NA
153134,Flatscreen TV,1,300.0,NA,NA
153135,Bose SoundSport Headphones,1,99.99,NA,NA
153136,iPhone,1,700.0,NA,NA
153137,27in FHD Monitor,1,149.99,NA,NA
153138,iPhone,1,700.0,NA,NA
153139,27in FHD Monitor,1,149.99,NA,NA
153140,AA Batteries (4-pack),1,3.84,NA,NA
153141,AAA Batteries (4-pack),1,2.99,NA,NA
153142,Lightning Charging Cable,1,14.95,NA,NA
153143,AAA Batteries (4-pack),1,2.99,NA,NA
153144,USB-C Charging Cable,1,11.95,NA,NA
153145,AA Batteries (4-pack),1,3.84,NA,NA
153146,Macbook Pro Laptop,1,1700.0,NA,NA
153147,USB-C Charging Cable,1,11.95,NA,NA
153148,Wired Headphones,1,11.99,NA,NA
153149,Lightning Charging Cable,1,14.95,NA,NA
153150,USB-C Charging Cable,1,11.95,NA,NA
153151,Apple Airpods Headphones,1,150.0,NA,NA
153152,Flatscreen TV,1,300.0,NA,NA
153153,27in 4K Gaming Monitor,1,389.99,NA,NA
153154,Apple Airpods Headphones,1,150.0,NA,NA
153155,Flatscreen TV,1,300.0,NA,NA
153156,34in Ultrawide Monitor,1,379.99,NA,NA
153157,Flatscreen TV,1,300.0,NA,NA
153158,AA Batteries (4-pack),1,3.84,NA,NA
153159,USB-C Charging Cable,1,11.95,NA,NA
153160,Wired Headphones,1,11.99,NA,NA
153161,Apple Airpods Headphones,1,150.0,NA,NA
153162,AAA Batteries (4-pack),1,2.99,NA,NA
153163,iPhone,1,700.0,NA,NA
153164,Apple Airpods Headphones,1,150.0,NA,NA
153165,Bose SoundSport Headphones,1,99.99,NA,NA
153166,USB-C Charging Cable,1,11.95,NA,NA
153167,ThinkPad Laptop,1,999.99,NA,NA
153168,34in Ultrawide Monitor,1,379.99,NA,NA
153169,AAA Batteries (4-pack),1,2.99,NA,NA
153170,AAA Batteries (4-pack),1,2.99,NA,NA
153171,AA Batteries (4-pack),1,3.84,NA,NA
153172,27in FHD Monitor,1,149.99,NA,NA
153173,27in FHD Monitor,1,149.99,NA,NA
153174,AA Batteries (4-pack),1,3.84,NA,NA
153175,AAA Batteries (4-pack),1,2.99,NA,NA
153176,USB-C Charging Cable,1,11.95,NA,NA
153177,Bose SoundSport Headphones,1,99.99,NA,NA
153178,iPhone,1,700.0,NA,NA
153179,USB-C Charging Cable,1,11.95,NA,NA
153180,AAA Batteries (4-pack),1,2.99,NA,NA
153181,AAA Batteries (4-pack),1,2.99,NA,NA
153182,Macbook Pro Laptop,1,1700.0,NA,NA
153183,USB-C Charging Cable,1,11.95,NA,NA
153184,AA Batteries (4-pack),1,3.84,NA,NA
153185,AAA Batteries (4-pack),1,2.99,NA,NA
153186,Lightning Charging Cable,1,14.95,NA,NA
153187,Google Phone,1,600.0,NA,NA
153188,USB-C Charging Cable,1,11.95,NA,NA
153189,Bose SoundSport Headphones,1,99.99,NA,NA
153190,Bose SoundSport Headphones,1,99.99,NA,NA
153191,Bose SoundSport Headphones,1,99.99,NA,NA
153192,Lightning Charging Cable,1,14.95,NA,NA
153193,Lightning Charging Cable,1,14.95,NA,NA
153194,ThinkPad Laptop,1,999.99,NA,NA
153195,Apple Airpods Headphones,1,150.0,NA,NA
153196,Wired Headphones,1,11.99,NA,NA
153197,Lightning Charging Cable,1,14.95,NA,NA
153198,iPhone,1,700.0,NA,NA
153199,34in Ultrawide Monitor,1,379.99,NA,NA
153200,Wired Headphones,1,11.99,NA,NA
153201,Bose SoundSport Headphones,1,99.99,NA,NA
153202,USB-C Charging Cable,1,11.95,NA,NA
153203,Lightning Charging Cable,1,14.95,NA,NA
153204,USB-C Charging Cable,1,11.95,NA,NA
153205,AAA Batteries (4-pack),1,2.99,NA,NA
153206,Bose SoundSport Headphones,1,99.99,NA,NA
153207,USB-C Charging Cable,1,11.95,NA,NA
153208,Google Phone,1,600.0,NA,NA
153209,20in Monitor,1,109.99,NA,NA
153210,AA Batteries (4-pack),1,3.84,NA,NA
153211,ThinkPad Laptop,1,999.99,NA,NA
153212,Apple Airpods Headphones,1,150.0,NA,NA
153213,27in 4K Gaming Monitor,1,389.99,NA,NA
153214,iPhone,1,700.0,NA,NA
153215,Lightning Charging Cable,1,14.95,NA,NA
153216,Lightning Charging Cable,1,14.95,NA,NA
153217,Lightning Charging Cable,1,14.95,NA,NA
153218,Lightning Charging Cable,1,14.95,NA,NA
153219,Wired Headphones,1,11.99,NA,NA
153220,34in Ultrawide Monitor,1,379.99,NA,NA
153221,27in 4K Gaming Monitor,1,389.99,NA,NA
153222,ThinkPad Laptop,1,999.99,NA,NA
153223,Wired Headphones,1,11.99,NA,NA
153224,USB-C Charging Cable,1,11.95,NA,NA
153225,Google Phone,1,600.0,NA,NA
153226,Lightning Charging Cable,1,14.95,NA,NA
153227,Bose SoundSport Headphones,1,99.99,NA,NA
153228,Macbook Pro Laptop,1,1700.0,NA,NA
153229,27in 4K Gaming Monitor,1,389.99,NA,NA
153230,Wired Headphones,1,11.99,NA,NA
153231,AA Batteries (4-pack),1,3.84,NA,NA
153232,20in Monitor,1,109.99,NA,NA
153233,Vareebadd Phone,1,400.0,NA,NA
153234,USB-C Charging Cable,1,11.95,NA,NA
153235,Wired Headphones,1,11.99,NA,NA
153236,Apple Airpods Headphones,1,150.0,NA,NA
153237,AAA Batteries (4-pack),1,2.99,NA,NA
153238,34in Ultrawide Monitor,1,379.99,NA,NA
153239,AA Batteries (4-pack),1,3.84,NA,NA
153240,Bose SoundSport Headphones,1,99.99,NA,NA
153241,Wired Headphones,1,11.99,NA,NA
153242,Wired Headphones,1,11.99,NA,NA
153243,34in Ultrawide Monitor,1,379.99,NA,NA
153244,34in Ultrawide Monitor,1,379.99,NA,NA
153245,USB-C Charging Cable,1,11.95,NA,NA
153246,27in FHD Monitor,1,149.99,NA,NA
153247,Lightning Charging Cable,1,14.95,NA,NA
153248,Bose SoundSport Headphones,1,99.99,NA,NA
153249,Lightning Charging Cable,1,14.95,NA,NA
153250,27in 4K Gaming Monitor,1,389.99,NA,NA
153251,USB-C Charging Cable,1,11.95,NA,NA
153252,Lightning Charging Cable,1,14.95,NA,NA
153253,AA Batteries (4-pack),1,3.84,NA,NA
153254,Lightning Charging Cable,1,14.95,NA,NA
153255,AA Batteries (4-pack),1,3.84,NA,NA
153256,Lightning Charging Cable,1,14.95,NA,NA
153257,34in Ultrawide Monitor,1,379.99,NA,NA
153258,Bose SoundSport Headphones,1,99.99,NA,NA
153259,AA Batteries (4-pack),1,3.84,NA,NA
153260,Wired Headphones,1,11.99,NA,NA
153261,AAA Batteries (4-pack),1,2.99,NA,NA
153262,USB-C Charging Cable,1,11.95,NA,NA
153263,Bose SoundSport Headphones,1,99.99,NA,NA
153264,27in FHD Monitor,1,149.99,NA,NA
153265,20in Monitor,1,109.99,NA,NA
153266,Wired Headphones,1,11.99,NA,NA
153267,USB-C Charging Cable,1,11.95,NA,NA
153268,USB-C Charging Cable,1,11.95,NA,NA
153269,AA Batteries (4-pack),1,3.84,NA,NA
153270,27in FHD Monitor,1,149.99,NA,NA
153271,ThinkPad Laptop,1,999.99,NA,NA
153272,USB-C Charging Cable,1,11.95,NA,NA
153273,Google Phone,1,600.0,NA,NA
153274,USB-C Charging Cable,1,11.95,NA,NA
153275,USB-C Charging Cable,1,11.95,NA,NA
153276,iPhone,1,700.0,NA,NA
153277,Wired Headphones,1,11.99,NA,NA
